ingredient_id,ingredient_name,ingredient_editor_id,ingredient_origin_plugin,ingredient_winning_plugin,ingredient_fixed_form_id,ingredient_load_order_form_id,effect_id,effect_name,effect_editor_id,effect_origin_plugin,effect_winning_plugin,effect_fixed_form_id,effect_load_order_form_id,effect_type,effect_order,magnitude,duration,weight,value
"giant_lichen","Giant Lichen","GiantLichen","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0007E8C1","0007E8C1","damage_maximum_health","Damage Maximum Health","REQ_Alch_DamageMaximumHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F26","00073F26","negative","2","8.000000","60","0.250000","5"
"giant_lichen","Giant Lichen","GiantLichen","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0007E8C1","0007E8C1","weakness_to_poison","Weakness to Poison","REQ_Alch_WeaknessPoison","Skyrim.esm","Requiem - Alchemy Redone.esp","00090042","00090042","negative","3","6.000000","30","0.250000","5"
"giant_lichen","Giant Lichen","GiantLichen","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0007E8C1","0007E8C1","restore_magicka","Restore Magicka","REQ_Alch_RestoreMagicka","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB17","0003EB17","positive","4","1.000000","20","0.250000","5"
"swamp_fungal_pod","Swamp Fungal Pod","SwampFungalPod01","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0007E8B7","0007E8B7","resist_shock","Resist Shock","REQ_Alch_ResistShock","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAEC","0003EAEC","positive","1","4.000000","120","0.250000","5"
"swamp_fungal_pod","Swamp Fungal Pod","SwampFungalPod01","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0007E8B7","0007E8B7","lingering_damage_magicka","Lingering Damage Magicka","REQ_Alch_LingeringDamageMagicka","Skyrim.esm","Requiem - Alchemy Redone.esp","0010DE5F","0010DE5F","negative","2","2.000000","15","0.250000","5"
"swamp_fungal_pod","Swamp Fungal Pod","SwampFungalPod01","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0007E8B7","0007E8B7","slow","Slow","REQ_Alch_Slow","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F25","00073F25","negative","3","50.000000","4","0.250000","5"
"swamp_fungal_pod","Swamp Fungal Pod","SwampFungalPod01","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0007E8B7","0007E8B7","restore_health","Restore Health","REQ_Alch_RestoreHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB15","0003EB15","positive","4","1.000000","20","0.250000","5"
"kynes_boon","Kyne's Boon","MountainFlower01Purple","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","00077E1E","00077E1E","restore_stamina","Restore Stamina","REQ_Alch_RestoreStamina","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB16","0003EB16","positive","1","0.500000","20","0.100000","1"
"kynes_boon","Kyne's Boon","MountainFlower01Purple","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","00077E1E","00077E1E","fortify_sneak","Fortify Sneak","REQ_Alch_FortifySneak","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB22","0003EB22","positive","2","2.000000","120","0.100000","1"
"kynes_boon","Kyne's Boon","MountainFlower01Purple","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","00077E1E","00077E1E","lingering_damage_magicka","Lingering Damage Magicka","REQ_Alch_LingeringDamageMagicka","Skyrim.esm","Requiem - Alchemy Redone.esp","0010DE5F","0010DE5F","negative","3","1.000000","15","0.100000","1"
"kynes_boon","Kyne's Boon","MountainFlower01Purple","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","00077E1E","00077E1E","resist_frost","Resist Frost","REQ_Alch_ResistFrost","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAEB","0003EAEB","positive","4","2.000000","120","0.100000","1"
"ysmirs_flame","Ysmir's Flame","MountainFlower01Red","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","00077E1D","00077E1D","restore_magicka","Restore Magicka","REQ_Alch_RestoreMagicka","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB17","0003EB17","positive","1","0.500000","20","0.100000","1"
"ysmirs_flame","Ysmir's Flame","MountainFlower01Red","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","00077E1D","00077E1D","damage_maximum_magicka","Damage Maximum Magicka","REQ_Alch_DamageMaximumMagicka","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F27","00073F27","negative","2","8.000000","60","0.100000","1"
"ysmirs_flame","Ysmir's Flame","MountainFlower01Red","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","00077E1D","00077E1D","fortify_magicka","Fortify Magicka","REQ_Alch_FortifyMagicka","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAF8","0003EAF8","positive","3","4.000000","300","0.100000","1"
"ysmirs_flame","Ysmir's Flame","MountainFlower01Red","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","00077E1D","00077E1D","damage_health","Damage Health","REQ_Alch_DamageHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB42","0003EB42","negative","4","4.000000","0","0.100000","1"
"maras_eye","Mara's Eye","MountainFlower01Blue","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","00077E1C","00077E1C","restore_health","Restore Health","REQ_Alch_RestoreHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB15","0003EB15","positive","1","0.500000","20","0.100000","1"
"maras_eye","Mara's Eye","MountainFlower01Blue","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","00077E1C","00077E1C","fortify_conjuration","Fortify Conjuration","REQ_Alch_FortifyConjuration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB25","0003EB25","positive","2","2.000000","120","0.100000","1"
"maras_eye","Mara's Eye","MountainFlower01Blue","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","00077E1C","00077E1C","fortify_health","Fortify Health","REQ_Alch_FortifyHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAF3","0003EAF3","positive","3","4.000000","300","0.100000","1"
"maras_eye","Mara's Eye","MountainFlower01Blue","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","00077E1C","00077E1C","damage_magicka_regeneration","Damage Magicka Regeneration","REQ_Alch_DamageMagickaRegeneration","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F2B","00073F2B","negative","4","8.000000","60","0.100000","1"
"dash_of_salt","Dash of Salt","MS03BlackBriarSecretIngredient","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","00074A19","00074A19","weakness_to_magic","Weakness to Magic","REQ_Alch_WeaknessMagic","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F51","00073F51","negative","1","1.000000","30","0.050000","1"
"dash_of_salt","Dash of Salt","MS03BlackBriarSecretIngredient","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","00074A19","00074A19","fortify_restoration","Fortify Restoration","REQ_Alch_FortifyRestoration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB28","0003EB28","positive","2","0.500000","120","0.050000","1"
"dash_of_salt","Dash of Salt","MS03BlackBriarSecretIngredient","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","00074A19","00074A19","slow","Slow","REQ_Alch_Slow","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F25","00073F25","negative","3","50.000000","2","0.050000","1"
"dash_of_salt","Dash of Salt","MS03BlackBriarSecretIngredient","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","00074A19","00074A19","fortify_magicka_regeneration","Fortify Magicka Regeneration","REQ_Alch_FortifyMagickaRegeneration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB07","0003EB07","positive","4","8.000000","300","0.050000","1"
"butterfly_wing","Butterfly Wing","MothWingMonarch","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","000727E0","000727E0","restore_health","Restore Health","REQ_Alch_RestoreHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB15","0003EB15","positive","1","0.500000","20","0.100000","3"
"butterfly_wing","Butterfly Wing","MothWingMonarch","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","000727E0","000727E0","fortify_barter","Fortify Barter","REQ_Alch_FortifyBarter","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB23","0003EB23","positive","2","1.000000","120","0.100000","3"
"butterfly_wing","Butterfly Wing","MothWingMonarch","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","000727E0","000727E0","lingering_damage_stamina","Lingering Damage Stamina","REQ_Alch_LingeringDamageStamina","Skyrim.esm","Requiem - Alchemy Redone.esp","0010DE5E","0010DE5E","negative","3","2.000000","15","0.100000","3"
"butterfly_wing","Butterfly Wing","MothWingMonarch","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","000727E0","000727E0","damage_magicka","Damage Magicka","REQ_Alch_DamageMagicka","Skyrim.esm","Requiem - Alchemy Redone.esp","0003A2B6","0003A2B6","negative","4","8.000000","0","0.100000","3"
"luna_moth_wing","Luna Moth Wing","MothWingLuna","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","000727DF","000727DF","damage_magicka","Damage Magicka","REQ_Alch_DamageMagicka","Skyrim.esm","Requiem - Alchemy Redone.esp","0003A2B6","0003A2B6","negative","1","16.000000","0","0.100000","5"
"luna_moth_wing","Luna Moth Wing","MothWingLuna","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","000727DF","000727DF","fortify_speed","Fortify Speed","REQ_Alch_FortifySpeed","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB1F","0003EB1F","positive","2","1.000000","120","0.100000","5"
"luna_moth_wing","Luna Moth Wing","MothWingLuna","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","000727DF","000727DF","fortify_health_regeneration","Fortify Health Regeneration","REQ_Alch_FortifyHealthRegeneration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB06","0003EB06","positive","3","16.000000","300","0.100000","5"
"luna_moth_wing","Luna Moth Wing","MothWingLuna","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","000727DF","000727DF","invisibility","Invisibility","REQ_Alch_Invisibillity","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB3D","0003EB3D","positive","4","0.000000","4","0.100000","5"
"blue_butterfly_wing","Blue Butterfly Wing","MothWingBlue","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","000727DE","000727DE","damage_stamina","Damage Stamina","REQ_Alch_DamageStamina","Skyrim.esm","Requiem - Alchemy Redone.esp","0003A2C6","0003A2C6","negative","1","8.000000","0","0.100000","2"
"blue_butterfly_wing","Blue Butterfly Wing","MothWingBlue","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","000727DE","000727DE","fortify_conjuration","Fortify Conjuration","REQ_Alch_FortifyConjuration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB25","0003EB25","positive","2","4.000000","120","0.100000","2"
"blue_butterfly_wing","Blue Butterfly Wing","MothWingBlue","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","000727DE","000727DE","damage_magicka_regeneration","Damage Magicka Regeneration","REQ_Alch_DamageMagickaRegeneration","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F2B","00073F2B","negative","3","8.000000","60","0.100000","2"
"blue_butterfly_wing","Blue Butterfly Wing","MothWingBlue","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","000727DE","000727DE","soul_trap","Soul Trap","REQ_Alch_SoulTrap","Requiem.esp","Requiem - Alchemy Redone.esp","0A20B30F","8A20B30F","positive","4","0.000000","2","0.100000","2"
"berits_ashes","Berit's Ashes","FavorThadgeirAshes","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","000705B7","000705B7","damage_stamina","Damage Stamina","REQ_Alch_DamageStamina","Skyrim.esm","Requiem - Alchemy Redone.esp","0003A2C6","0003A2C6","negative","1","16.000000","0","0.200000","5"
"berits_ashes","Berit's Ashes","FavorThadgeirAshes","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","000705B7","000705B7","resist_fire","Resist Fire","REQ_Alch_ResistFire","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAEA","0003EAEA","positive","2","4.000000","120","0.200000","5"
"berits_ashes","Berit's Ashes","FavorThadgeirAshes","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","000705B7","000705B7","fortify_conjuration","Fortify Conjuration","REQ_Alch_FortifyConjuration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB25","0003EB25","positive","3","4.000000","120","0.200000","5"
"berits_ashes","Berit's Ashes","FavorThadgeirAshes","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","000705B7","000705B7","damage_maximum_stamina","Damage Maximum Stamina","REQ_Alch_DamageMaximumStamina","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F23","00073F23","negative","4","16.000000","60","0.200000","5"
"scaly_pholiota","Scaly Pholiota","ScalyPholiotaBits","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006F950","0006F950","weakness_to_magic","Weakness to Magic","REQ_Alch_WeaknessMagic","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F51","00073F51","negative","1","2.000000","30","0.250000","4"
"scaly_pholiota","Scaly Pholiota","ScalyPholiotaBits","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006F950","0006F950","fortify_illusion","Fortify Illusion","REQ_Alch_FortifyIllusion","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB27","0003EB27","positive","2","4.000000","120","0.250000","4"
"scaly_pholiota","Scaly Pholiota","ScalyPholiotaBits","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006F950","0006F950","fortify_stamina_regeneration","Fortify Stamina Regeneration","REQ_Alch_FortifyStaminaRegeneration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB08","0003EB08","positive","3","16.000000","300","0.250000","4"
"scaly_pholiota","Scaly Pholiota","ScalyPholiotaBits","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006F950","0006F950","fortify_carry_weight","Fortify Carry Weight","REQ_Alch_FortifyCarryWeight","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB01","0003EB01","positive","4","4.000000","600","0.250000","4"
"powdered_mammoth_tusk","Powdered Mammoth Tusk","PowderedMammothTusk","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC10","0006BC10","fortify_unarmed","Fortify Unarmed","REQ_Alch_FortifyUnarmed","Requiem.esp","Requiem - Alchemy Redone.esp","0A020E2B","8A020E2B","positive","1","1.000000","120","0.100000","25"
"powdered_mammoth_tusk","Powdered Mammoth Tusk","PowderedMammothTusk","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC10","0006BC10","fortify_sneak","Fortify Sneak","REQ_Alch_FortifySneak","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB22","0003EB22","positive","2","4.000000","120","0.100000","25"
"powdered_mammoth_tusk","Powdered Mammoth Tusk","PowderedMammothTusk","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC10","0006BC10","weakness_to_fire","Weakness to Fire","REQ_Alch_WeaknessFire","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F2D","00073F2D","negative","3","4.000000","30","0.100000","25"
"powdered_mammoth_tusk","Powdered Mammoth Tusk","PowderedMammothTusk","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC10","0006BC10","fear","Fear","REQ_Alch_Fear","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F20","00073F20","negative","4","2.000000","15","0.100000","25"
"wisp_wrappings","Wisp Wrappings","WispWrappings","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC0E","0006BC0E","restore_stamina","Restore Stamina","REQ_Alch_RestoreStamina","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB16","0003EB16","positive","1","1.000000","20","0.100000","30"
"wisp_wrappings","Wisp Wrappings","WispWrappings","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC0E","0006BC0E","fortify_destruction","Fortify Destruction","REQ_Alch_FortifyDestruction","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB26","0003EB26","positive","2","4.000000","120","0.100000","30"
"wisp_wrappings","Wisp Wrappings","WispWrappings","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC0E","0006BC0E","fortify_carry_weight","Fortify Carry Weight","REQ_Alch_FortifyCarryWeight","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB01","0003EB01","positive","3","4.000000","600","0.100000","30"
"wisp_wrappings","Wisp Wrappings","WispWrappings","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC0E","0006BC0E","resist_magic","Resist Magic","REQ_Alch_ResistMagic","Skyrim.esm","Requiem - Alchemy Redone.esp","00039E51","00039E51","positive","4","2.000000","120","0.100000","30"
"small_antlers","Small Antlers","AntlersSmall","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC0B","0006BC0B","weakness_to_poison","Weakness to Poison","REQ_Alch_WeaknessPoison","Skyrim.esm","Requiem - Alchemy Redone.esp","00090042","00090042","negative","1","6.000000","30","0.500000","15"
"small_antlers","Small Antlers","AntlersSmall","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC0B","0006BC0B","fortify_restoration","Fortify Restoration","REQ_Alch_FortifyRestoration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB28","0003EB28","positive","2","4.000000","120","0.500000","15"
"small_antlers","Small Antlers","AntlersSmall","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC0B","0006BC0B","lingering_damage_stamina","Lingering Damage Stamina","REQ_Alch_LingeringDamageStamina","Skyrim.esm","Requiem - Alchemy Redone.esp","0010DE5E","0010DE5E","negative","3","2.000000","15","0.500000","15"
"small_antlers","Small Antlers","AntlersSmall","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC0B","0006BC0B","damage_health","Damage Health","REQ_Alch_DamageHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB42","0003EB42","negative","4","8.000000","0","0.500000","15"
"large_antlers","Large Antlers","AntlersLarge","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC0A","0006BC0A","fortify_unarmed","Fortify Unarmed","REQ_Alch_FortifyUnarmed","Requiem.esp","Requiem - Alchemy Redone.esp","0A020E2B","8A020E2B","positive","1","1.000000","120","1.000000","25"
"large_antlers","Large Antlers","AntlersLarge","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC0A","0006BC0A","fortify_stamina","Fortify Stamina","REQ_Alch_FortifyStamina","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAF9","0003EAF9","positive","2","8.000000","300","1.000000","25"
"large_antlers","Large Antlers","AntlersLarge","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC0A","0006BC0A","slow","Slow","REQ_Alch_Slow","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F25","00073F25","negative","3","50.000000","6","1.000000","25"
"large_antlers","Large Antlers","AntlersLarge","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC0A","0006BC0A","damage_strength","Damage Strength","REQ_Alch_DamageStrength","Requiem - Alchemy Redone.esp","Requiem - Alchemy Redone.esp","07000816","FE6B4816","negative","4","4.000000","30","1.000000","25"
"sabre_cat_eye","Sabre Cat Eye","SabrecatEyeball","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC07","0006BC07","restore_stamina","Restore Stamina","REQ_Alch_RestoreStamina","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB16","0003EB16","positive","1","1.000000","20","0.100000","2"
"sabre_cat_eye","Sabre Cat Eye","SabrecatEyeball","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC07","0006BC07","damage_maximum_health","Damage Maximum Health","REQ_Alch_DamageMaximumHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F26","00073F26","negative","2","8.000000","60","0.100000","2"
"sabre_cat_eye","Sabre Cat Eye","SabrecatEyeball","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC07","0006BC07","damage_magicka","Damage Magicka","REQ_Alch_DamageMagicka","Skyrim.esm","Requiem - Alchemy Redone.esp","0003A2B6","0003A2B6","negative","3","16.000000","0","0.100000","2"
"sabre_cat_eye","Sabre Cat Eye","SabrecatEyeball","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC07","0006BC07","restore_health","Restore Health","REQ_Alch_RestoreHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB15","0003EB15","positive","4","1.000000","20","0.100000","2"
"sabre_cat_tooth","Sabre Cat Tooth","SabrecatTooth","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC04","0006BC04","fortify_unarmed","Fortify Unarmed","REQ_Alch_FortifyUnarmed","Requiem.esp","Requiem - Alchemy Redone.esp","0A020E2B","8A020E2B","positive","1","1.000000","120","0.100000","2"
"sabre_cat_tooth","Sabre Cat Tooth","SabrecatTooth","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC04","0006BC04","fortify_armor_rating","Fortify Armor Rating","REQ_Alch_FortifyArmorRating","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB1E","0003EB1E","positive","2","12.000000","120","0.100000","2"
"sabre_cat_tooth","Sabre Cat Tooth","SabrecatTooth","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC04","0006BC04","reflect_damage","Reflect Damage","REQ_Alch_FortifySmithing","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0003EB1D","0003EB1D","positive","3","0.500000","120","0.100000","2"
"sabre_cat_tooth","Sabre Cat Tooth","SabrecatTooth","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC04","0006BC04","weakness_to_poison","Weakness to Poison","REQ_Alch_WeaknessPoison","Skyrim.esm","Requiem - Alchemy Redone.esp","00090042","00090042","negative","4","6.000000","30","0.100000","2"
"bear_claws","Bear Claws","BearClaws","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC02","0006BC02","fortify_unarmed","Fortify Unarmed","REQ_Alch_FortifyUnarmed","Requiem.esp","Requiem - Alchemy Redone.esp","0A020E2B","8A020E2B","positive","1","1.500000","120","0.100000","2"
"bear_claws","Bear Claws","BearClaws","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC02","0006BC02","fortify_health","Fortify Health","REQ_Alch_FortifyHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAF3","0003EAF3","positive","2","8.000000","300","0.100000","2"
"bear_claws","Bear Claws","BearClaws","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC02","0006BC02","fortify_one_handed","Fortify One-Handed","REQ_Alch_FortifyDamage_OneHanded","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB19","0003EB19","positive","3","4.000000","120","0.100000","2"
"bear_claws","Bear Claws","BearClaws","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC02","0006BC02","damage_magicka_regeneration","Damage Magicka Regeneration","REQ_Alch_DamageMagickaRegeneration","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F2B","00073F2B","negative","4","16.000000","60","0.100000","2"
"mudcrab_chitin","Mudcrab Chitin","MudcrabChitin","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC00","0006BC00","fortify_unarmed","Fortify Unarmed","REQ_Alch_FortifyUnarmed","Requiem.esp","Requiem - Alchemy Redone.esp","0A020E2B","8A020E2B","positive","1","1.000000","120","0.500000","7"
"mudcrab_chitin","Mudcrab Chitin","MudcrabChitin","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC00","0006BC00","cure_disease","Cure Disease","REQ_Alch_CureDisease","Skyrim.esm","Requiem - Alchemy Redone.esp","000AE722","000AE722","positive","2","5.000000","0","0.500000","7"
"mudcrab_chitin","Mudcrab Chitin","MudcrabChitin","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC00","0006BC00","resist_poison","Resist Poison","REQ_Alch_ResistPoison","Skyrim.esm","Requiem - Alchemy Redone.esp","00090041","00090041","positive","3","6.000000","120","0.500000","7"
"mudcrab_chitin","Mudcrab Chitin","MudcrabChitin","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006BC00","0006BC00","resist_fire","Resist Fire","REQ_Alch_ResistFire","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAEA","0003EAEA","positive","4","4.000000","120","0.500000","7"
"hagraven_claw","Hagraven Claw","HagravenClaw","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006B689","0006B689","resist_magic","Resist Magic","REQ_Alch_ResistMagic","Skyrim.esm","Requiem - Alchemy Redone.esp","00039E51","00039E51","positive","1","2.000000","120","0.250000","20"
"hagraven_claw","Hagraven Claw","HagravenClaw","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006B689","0006B689","lingering_damage_magicka","Lingering Damage Magicka","REQ_Alch_LingeringDamageMagicka","Skyrim.esm","Requiem - Alchemy Redone.esp","0010DE5F","0010DE5F","negative","2","2.000000","15","0.250000","20"
"hagraven_claw","Hagraven Claw","HagravenClaw","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006B689","0006B689","soul_trap","Soul Trap","REQ_Alch_SoulTrap","Requiem.esp","Requiem - Alchemy Redone.esp","0A20B30F","8A20B30F","positive","3","0.000000","4","0.250000","20"
"hagraven_claw","Hagraven Claw","HagravenClaw","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006B689","0006B689","fortify_barter","Fortify Barter","REQ_Alch_FortifyBarter","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB23","0003EB23","positive","4","2.000000","120","0.250000","20"
"jazbay_grapes","Jazbay Grapes","JazBay","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006AC4A","0006AC4A","weakness_to_magic","Weakness to Magic","REQ_Alch_WeaknessMagic","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F51","00073F51","negative","1","2.000000","30","0.100000","1"
"jazbay_grapes","Jazbay Grapes","JazBay","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006AC4A","0006AC4A","fortify_magicka","Fortify Magicka","REQ_Alch_FortifyMagicka","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAF8","0003EAF8","positive","2","8.000000","300","0.100000","1"
"jazbay_grapes","Jazbay Grapes","JazBay","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006AC4A","0006AC4A","fortify_magicka_regeneration","Fortify Magicka Regeneration","REQ_Alch_FortifyMagickaRegeneration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB07","0003EB07","positive","3","16.000000","300","0.100000","1"
"jazbay_grapes","Jazbay Grapes","JazBay","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006AC4A","0006AC4A","damage_maximum_health","Damage Maximum Health","REQ_Alch_DamageMaximumHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F26","00073F26","negative","4","8.000000","60","0.100000","1"
"canis_root","Canis Root","CanisRoot01","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006ABCB","0006ABCB","damage_stamina","Damage Stamina","REQ_Alch_DamageStamina","Skyrim.esm","Requiem - Alchemy Redone.esp","0003A2C6","0003A2C6","negative","1","16.000000","0","0.100000","15"
"canis_root","Canis Root","CanisRoot01","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0006ABCB","0006ABCB","fortify_one_handed","Fortify One-Handed","REQ_Alch_FortifyDamage_OneHanded","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB19","0003EB19","positive","2","4.000000","120","0.100000","15"
